chemin_original,hash_sha256,taille_octets,categorie,date_deplacement
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/ERK_V2/GEV/seed/site.s.gev,575ccdb99c6cdd2b5edfae9b61b981a133e3d42aacb77418f25aef81df006f13,1754,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src/catalogs/site.s.gev,575ccdb99c6cdd2b5edfae9b61b981a133e3d42aacb77418f25aef81df006f13,1754,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/catalogs/site.s.gev,575ccdb99c6cdd2b5edfae9b61b981a133e3d42aacb77418f25aef81df006f13,1754,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 2__RULE METHODES CENTRALES ET SUPERTOOLS/Superquery.md,ef623fdb55a9cec42e6f180859c633b62d64468743f5f995520aeaf0e1b1b5d5,3423,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127141118.ts,d144dbf5e0da187d0c8298e4366ea0a85eaa76c04423533520bb51a8db295cc1,3348,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127141751.ts,6e0fe71c30fe9c441fee4e075faf0273ae892f877299a9e14426c0b58f6c31d9,3322,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127140248.ts,2f8bad58f3f905eeb8283cc64d1a7bc5268d0bc5a93934cf0d3c3c7627f9f10b,3321,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/ERK_V2/GEV/Module.s.s.gev,b6af50f72b5240b844ef326be97475921ccb94df0e6a9da6757ee03f8ad9c782,1644,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src/catalogs/Module.s.s.gev,b6af50f72b5240b844ef326be97475921ccb94df0e6a9da6757ee03f8ad9c782,1644,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/catalogs/Module.s.s.gev,b6af50f72b5240b844ef326be97475921ccb94df0e6a9da6757ee03f8ad9c782,1644,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241126204536.ts,a5c3ddda39a59244a6c6dea9381b72aa4d438f91b422ec683c9a3f423b7cb8c2,3219,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127134228.ts,85350dd9615facf33d05b882256ecdccd9ba76221a244080d97b03ada315ccff,3191,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127135008.ts,5575f086304aa694d288838ace896a2babe035730b2ca6b5dbea0da7c832af89,3162,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/converters 2/eurekai_code_service_v2/eurekai_code_service/eurekai_convert/gen_readme.py,9703f71dcefd36efefb0ea56bf7cb6f6568da88be8ac433b1a6695183b294714,3106,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127135308.ts,61b90e2cc6d9a5c9293b02cd635a2bb62c2c19aaa5289db3691a5075ba156435,3105,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/ACCEPTANCE_CRITERIA.md,8049be6b96529164389294a25f0606fac978ba9c27c0f2f9cbbb2d2b0cb077a4,3081,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/.history/Avatars/Claire 48/prompt video1_20260130134232.md,96de3f5f70cb0285193f10981e889b5cf2e923d841a55a2ad895c60340351dab,3034,avatars_sublym,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 2__RULE METHODES CENTRALES ET SUPERTOOLS/_RULES.md,4dd3ce5807358fdc5c2f94c64e15c7efce4283bb863f21f390999cef064a39d9,3016,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/.history/Avatars/prompts de portraits_20260130150834.md,fe3a36c178fe364469365b38e99d8c98be899b6075b498c38f887edfed92cdb6,2996,avatars_sublym,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241126210719.ts,489c1f0934d87c6956744e18bce6e337858281d0a83b722f149da643272e58ab,2970,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127135514.ts,94848aba8db432cf495a3c065526f470f11de3cdd9252f92d469b7ec3c2095df,2952,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127135844.ts,9b30f3970908268211bec93775867be7bb4a9c76c1bf2c8faf7e1acb7f23bf42,2850,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127134616.ts,a6c2786438705b457df8a4d87c39f1a649c0708c7e2caf753f8fa40b1c587322,2802,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/eurekai-cockpit/js/core/store.js,4747ad02df35268dfe65e3477cd1bfc5aa8df2223e8432048ea267fc9a342e27,2784,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/C08_deliverable.json,05fb088323ecaa25a65012071622228123e4b546aa3fb74861df2f543fd092a8,2756,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241126164033.ts,5e56cecb3755c9431d2feb64a72a18dae62bd4a7cfce3eaed6df9349aad85f43,2677,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241126164011.ts,36c16855f0244522f409c52f3fbe87214b7be35878ae2705b4c2065e056a2d82,2676,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/converters 2/eurekai_code_service_v2/eurekai_code_service/eurekai_convert/templates/README.md.j2,ab8bbd0cc692a7bc932b1ada10243880cff7fdb68efd443ebca5ca45fa1abdce,2672,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/scripts/convert/templates/README.md.j2,f1381de4b6b6a60a91c0d3e2cb70ad0a719a7e08cdbe60f766fe509dcafa6bac,2670,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241126192618.ts,80ec9ae8e169e06554f8ceb8176cd6d3df4975a5c333ea74566bda19f066a57a,2647,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/catalogs/base.s.s.gev,a9a50c8cbad0bb88303c2a166900051f4e7149af88f56e054ce13cbcd6c2df3b,2644,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/ERK_V2/GEV/Scenario.s.s.gev,74ede31c82452f04b47b1ab856d7b34b61f6028d6234244ed832dec200d0d34f,1264,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src/catalogs/Scenario.s.s.gev,74ede31c82452f04b47b1ab856d7b34b61f6028d6234244ed832dec200d0d34f,1264,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/catalogs/Scenario.s.s.gev,74ede31c82452f04b47b1ab856d7b34b61f6028d6234244ed832dec200d0d34f,1264,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/TOOL/EURKAI_COCKPIT/eurkai_cockpit__BROKEN__20260113_034958/backend/secrets/__init__.py,b9f83b9a022b4155ffb184aa53122f7aaee62300de965e3dc621fd4e256e37f4,2467,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/.history/Avatars/Sophie 42/prompt video1_20260130133921.md,13871d877b10e4d12983a26fb5d54478c581222799eaefb6e63832c8759b9fa7,2454,avatars_sublym,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/ERK_V2/GEV/Method.s.s.gev,ba54341c75ded2ec8abf012dfeb3216afbdc6110c943f4ccfed12aabe2479e53,1200,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src/catalogs/Method.s.s.gev,ba54341c75ded2ec8abf012dfeb3216afbdc6110c943f4ccfed12aabe2479e53,1200,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/catalogs/Method.s.s.gev,ba54341c75ded2ec8abf012dfeb3216afbdc6110c943f4ccfed12aabe2479e53,1200,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension/.history/package_20241126200050.json,67cbaffa14b1d5d550ae8dd3f4f5fb73e4170466cb66a648b7d9c78199ffdd9b,1194,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126194923.json,67cbaffa14b1d5d550ae8dd3f4f5fb73e4170466cb66a648b7d9c78199ffdd9b,1194,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126200050.json,67cbaffa14b1d5d550ae8dd3f4f5fb73e4170466cb66a648b7d9c78199ffdd9b,1194,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/TOOL/EURKAI_COCKPIT/eurkai_cockpit__BROKEN__20260113_034958/EURKAI_C07_response.json,11cc8702316d059ac991149822ecbb06a99cf2b5a5bf0db5452beee5a8e47058,2354,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/.history/Avatars/Sophie 42/voice over_20260130133632.md,bc47eec0cb57e6ca59eedbe05546ca3bef5399725994bc2b640f19fd233a4c94,2314,avatars_sublym,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241127150023.ts,e644e3d6131410903d3bd9fc94613057370a44a33daa659d0313f736f7d01288,2287,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension/.history/package_20241126160135.json,58ddcd8c2afb1243405535f3a86e1ab86877c6bc98f78a794f51b651491ae126,1513,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126160135.json,58ddcd8c2afb1243405535f3a86e1ab86877c6bc98f78a794f51b651491ae126,1513,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/DOCS copie/__LAYER 0__CORE ET MRG/__LAYER 0__RELATIONS.md,d2dfe237cc291d33429b01df5002470f0b8db52da148c6fb5fd1a103dca37b39,1503,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS/__LAYER 0__CORE ET MRG/__LAYER 0__RELATIONS.md,d2dfe237cc291d33429b01df5002470f0b8db52da148c6fb5fd1a103dca37b39,1503,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/FUNCTIONS/excel_like_formulas/src/core/errors.py,fb0f68ffb616b64a33855fb0f81f58b1d0902f13959e03de935e4beff9c9ef7b,2199,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension/.history/package_20241126194400.json,e78b50402c12c55d36b140154576451b31065c7fb045aeeb536a79fdc0799055,1091,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126194107.json,e78b50402c12c55d36b140154576451b31065c7fb045aeeb536a79fdc0799055,1091,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126194400.json,e78b50402c12c55d36b140154576451b31065c7fb045aeeb536a79fdc0799055,1091,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/.history/Avatars/Julien 36/voice over_20260130131532.md,bfacaf7629ca24a22e43ff2f2cbb0201fe6761a6d4c15625ad2136684ca8fbca,1423,avatars_sublym,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/SUBLYM_APP_PUB/.history/Avatars/Sophie 42/voice over_20260130133219.md,bfacaf7629ca24a22e43ff2f2cbb0201fe6761a6d4c15625ad2136684ca8fbca,1423,avatars_sublym,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/universal_formulas_complete/STRING/string_formulas.md,29eca3e917bc734bfe4779b2fdc96cb2fe8a4ba873e039a4928566c3c210713b,2126,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 8__ERK LANGUAGE/erk_structure_toolkit/ERK_STRUCTURE_DSL_GRAMMAR.md,748a0bfd40a1ed48b4bb13ca565b6616a572df64b0c10670a5c3a22ce0699c3d,2088,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/C05_response.json,5e8e67d5a53408ce84c0a887a72abd3c174bf74943b97928a27175d09a2a87a6,2082,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/_INPUTS/EURKAI/FINAL1211/ERK_V2/GEV/Script.s.s.gev,d28e124a94b4839d7b5b4f88d20d97d23aa07602f78d73c9fe3d8b58a8b7c9fd,1032,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src/catalogs/Script.s.s.gev,d28e124a94b4839d7b5b4f88d20d97d23aa07602f78d73c9fe3d8b58a8b7c9fd,1032,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/STABILISATION/EURKAI_V2/src 2/catalogs/Script.s.s.gev,d28e124a94b4839d7b5b4f88d20d97d23aa07602f78d73c9fe3d8b58a8b7c9fd,1032,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/_OLD/APP__mirror_20260120/MVP_REQUIREMENTS.md,099ed290a0b31510fe92307dab4d50c0025af81595a62f3508bccd25f01ab135,2044,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/.history/PROJETS/PRO/CLAUDE/SCENARIO_AGENT/.env_20260204011411,2fb664c23d9e6cebf87d01b7c23a80c97ccf39cb837915e8330c3770a10c4755,1997,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/.history/PROJETS/PRO/CLAUDE/backend/.env_20260203220354,9e6778f190c884e2f7e6c4be079620300eadf0913fcfa963d02f5f1cc9028dd5,1945,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/TOOL/EURKAI_COCKPIT/eurkai_cockpit__BROKEN__20260113_034958/EURKAI_C06_response.json,d7d283e7a86ae92dc09749ecf410a2de3b87c0082041ea51b93c25389236ae64,1921,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CONSOLE PPCMPGCD/CHANTIER A — Le Cockpit Fractal (Structure + Édition + Console)/01_LINEAGE_EXPLORER/SPEC_01_lineage_explorer.md,55f864cc4902a84bb3645583e54d04e9ec0e4bf94282540a47e08071710de079,1882,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/INTERAGENTS/TOOL/EURKAI_COCKPIT/eurkai_cockpit__BROKEN__20260113_034958/EURKAI_C02_response.json,c5b669fcb587dd58a1ca9a37e4b1723ca7bc4c65337b984b93a30f10cefc5618,1795,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/LOVLOV/lovlov-app/dist/favicon.svg,a6ab29c8e508c2efd042c8be21977e3f4cf7993909c917f448613b55c153500a,1196,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/LOVLOV/lovlov-app/public/favicon.svg,a6ab29c8e508c2efd042c8be21977e3f4cf7993909c917f448613b55c153500a,1196,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CONSOLE PPCMPGCD/CHANTIER A — Le Cockpit Fractal (Structure + Édition + Console)/00_GLOBAL/SPEC_00_overview.md,fb59aa85c563613dc9ab1a0bfbb3f22460c3d6b7370166eaac8ed788a3e1db3d,1791,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 6__AGENCY DOMAIN OPTIMISATION AUTOMATION/erk_structure_metaobjects_toolkit/erk_structure_mapping_dom_fractal.json,d01b588806423c5c3978159511fdb1c297dfb4579a458c375854e134289c0076,1727,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/universal_formulas_complete/LOGIC/logic_formulas.md,7de3474d220e17594d08e5800cc4e32b4b528989a0a8f59bcdc4b3223a08d9ef,1702,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/universal_formulas_complete/NAVIGATION/navigation_formulas.md,a3f187c093611dacf1afc58bb374132fb3976fe95084ade8a1a3c13dd93cb3a1,1685,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/universal_formulas_complete/STRUCTURE/structure_formulas.md,8eb5ebbbde0a828585b23dd574d184ddeee151eb8dfbb223362fced51e80b76b,1682,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/universal_formulas_complete/COMPARISON/comparison_formulas.md,c6e1fc3f5d2ef0f1609fd1d52befcea4704affd024efeac04b4d68df06b5b589,1680,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CONSOLE PPCMPGCD/CHANTIER A — Le Cockpit Fractal (Structure + Édition + Console)/00_GLOBAL/PROMPT_00_global_architecture.md,8c2adb051326cd9454e51997d0d411657cbae83e06008b94ecc1cc10f09008ac,1677,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241126191905.ts,f131eb4dcb223edd7da90b611c9d04c435488465775a344e439a55795811734d,1668,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 5__ENTITIES TEAMS AGENTS/__LAYER 3__ENTITIES_LINEAGE.md,173dfde05974e17ebd38f9b5a1e06f4d011d5a20a3c17c34be6983e512800f53,1629,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CONSOLE PPCMPGCD/CHANTIER A — Le Cockpit Fractal (Structure + Édition + Console)/04_FRACTAL_VIEW_AND_TEST_CONSOLE/SPEC_04_fractal_view_and_console.md,b463ad62ef38f500200508da50aa25b17850b6df6a9142a27d8000cc0aec7160,1575,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/universal_formulas_complete/EXISTENCE/existence_formulas.md,5676604b7e739ae8ed99d30b937f8d6759d31c04343d9399c8f08f2942a69766,1535,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 6__AGENCY DOMAIN OPTIMISATION AUTOMATION/erk_structure_metaobjects_toolkit/ERK_STRUCTURE_DSL_GRAMMAR.md,10c08269bf065198d9417e976c10ab5b379edf898e3649e9c4d2813ac960bd28,1483,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/universal_formulas_complete/COLLECTION/collection_formulas.md,a31e84563608b2dbbc820f6f5284f667972f530f167d3e31587f2dce9265c3fe,1475,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126165648.json,275ed770b9d7bc744c71510be8e8c7b979cd6f68ac11d2aefd1900de71e11ca7,1454,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/CLAUDE/backoffice/public/favicon.svg,c0ff7d59b7477c02b38cb6a4920f618f31d4cb46a3a2bbbd9cbea327e6120251,1434,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/src/extension_20241126200031.ts,ac39fcc8ee3a59f8836675649c53b7a2d7f326b340186dbd3dac215425479970,1432,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126184633.json,61e1388b09696bb8674f1122fc1e6ee5d0e7149b74446d573fbebd16ad59cc99,1420,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/RESTART/.history/.env_20260129103450,f8f8961c94354d6a07155cc17522ddc216e62e7f22906543f56b85bc870c5060,1405,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck2/__LAYER 6__AGENCY DOMAIN OPTIMISATION AUTOMATION/erk_structure_metaobjects_toolkit/METAOBJECTS_DESCRIPTION.md,85ab7eed54b673f33ddc6a66e9c00024ed1c987ed7dcb75e21dcc35c77227b68,1302,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/CODE/VSCODE_EXTENSION/vscode-backup-extension copie/.history/package_20241126204515.json,da1b1e8cdabd54ce0c420f7050fa56fb5779eb3fe7387a62658ceaf8308f53a0,1295,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/RESOURCES/backup/DOCS bck/__LAYER 2__RULE METHODES CENTRALES ET SUPERTOOLS/methods/METHODS_SUPERTOOLS.md,3f61bde3c80dc81ba601369b72ebb617e01fed1582606a62cb84d695af6144e8,1279,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CONSOLE PPCMPGCD/CHANTIER A — Le Cockpit Fractal (Structure + Édition + Console)/02_TAGS_CATEGORIES_ALIAS/SPEC_02_tags_categories_alias.md,781c156fa52ebd1966165a2457e7b36dacfd15c513296cd41d07ba2ae2dc8c95,1272,divers,2026-02-08 20:23:30
/Users/nathalie/Dropbox/____BIG_BOFF___/PROJETS/PRO/EURKAI/CHANTIERS/CONSOLE PPCMPGCD/CHANTIER A — Le Cockpit Fractal (Structure + Édition + Console)/03_SCHEMAS_BUNDLES_CATALOG/SPEC_03_schemas_bundles_catalog.md,5853408fcb0893dd093df377c14821cfff06ecc62c56db3cde2312a843028453,1230,divers,2026-02-08 20:23:30
